label,left_id,left_title,left_authors,left_venue,left_year,right_id,right_title,right_authors,right_venue,right_year
0,234,"fast algorithms for mining association rules in large databases ramakrishnan srikant , rakesh agrawal 1994",,vldb,,1519,"an effective hash-based algorithm for mining association rules jong soo park , ming-syan chen , philip s. yu",,international conference on management of data,1995.0
0,538,a new sql-like operator for mining association rules 1996,"giuseppe psaila , stefano ceri , rosa meo",vldb,,1519,"an effective hash-based algorithm for mining association rules jong soo park , ming-syan chen , philip s. yu",,international conference on management of data,1995.0
0,2520,data mining with optimized two-dimensional association rules,"takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda",acm trans . database syst .,2001.0,1519,"an effective hash-based algorithm for mining association rules jong soo park , ming-syan chen , philip s. yu",,international conference on management of data,1995.0
0,1510,"algorithms for mining association rules for binary segmentations of huge categorical databases kunikazu yoda , hirofumi matsuzawa , takeshi tokuyama , yasuhiko morimoto , takeshi fukuda 1998",,vldb,,1519,"an effective hash-based algorithm for mining association rules jong soo park , ming-syan chen , philip s. yu",,international conference on management of data,1995.0
0,146,"scalable parallel data mining for association rules eui-hong han , vipin kumar , george karypis",,sigmod conference,1997.0,1519,"an effective hash-based algorithm for mining association rules jong soo park , ming-syan chen , philip s. yu",,international conference on management of data,1995.0
0,1044,communication efficient distributed mining of association rules,"ran wolff , assaf schuster",sigmod conference,2001.0,1519,"an effective hash-based algorithm for mining association rules jong soo park , ming-syan chen , philip s. yu",,international conference on management of data,1995.0
0,2246,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995.0,1519,"an effective hash-based algorithm for mining association rules jong soo park , ming-syan chen , philip s. yu",,international conference on management of data,1995.0
0,2313,"mining fuzzy association rules in databases ada wai-chee fu , man hon wong , chan man kuok sigmod record",,,1998.0,1828,association rules over interval data 1997,"r. j. miller , y. yang",international conference on management of data,
1,2249,"association rules over interval data renée j. miller , yuping yang",,sigmod conference,1997.0,1828,association rules over interval data 1997,"r. j. miller , y. yang",international conference on management of data,
0,1477,"on the discovery of interesting patterns in association rules sridhar ramaswamy , sameer mahajan , abraham silberschatz vldb 1998",,,,1828,association rules over interval data 1997,"r. j. miller , y. yang",international conference on management of data,
0,1287,"maintaining data privacy in association rule mining shariq rizvi , jayant r. haritsa",,vldb,2002.0,1828,association rules over interval data 1997,"r. j. miller , y. yang",international conference on management of data,
0,2313,"mining fuzzy association rules in databases ada wai-chee fu , man hon wong , chan man kuok sigmod record",,,1998.0,258,"communication-efficient distributed mining of association rules assaf schuster , ran wolff",,international conference on management of data,2001.0
0,2051,"exploratory mining and pruning optimizations of constrained association rules alex pang , jiawei han , raymond t. ng , laks v. s. lakshmanan 1998",,sigmod conference,,258,"communication-efficient distributed mining of association rules assaf schuster , ran wolff",,international conference on management of data,2001.0
0,1215,online association rule mining christian hidber sigmod conference,,,1999.0,258,"communication-efficient distributed mining of association rules assaf schuster , ran wolff",,international conference on management of data,2001.0
0,863,"an efficient algorithm for mining association rules in large databases edward omiecinski , shamkant b. navathe , ashok savasere",,vldb,1995.0,258,"communication-efficient distributed mining of association rules assaf schuster , ran wolff",,international conference on management of data,2001.0
0,538,a new sql-like operator for mining association rules 1996,"giuseppe psaila , stefano ceri , rosa meo",vldb,,258,"communication-efficient distributed mining of association rules assaf schuster , ran wolff",,international conference on management of data,2001.0
0,2520,data mining with optimized two-dimensional association rules,"takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda",acm trans . database syst .,2001.0,258,"communication-efficient distributed mining of association rules assaf schuster , ran wolff",,international conference on management of data,2001.0
1,1044,communication efficient distributed mining of association rules,"ran wolff , assaf schuster",sigmod conference,2001.0,258,"communication-efficient distributed mining of association rules assaf schuster , ran wolff",,international conference on management of data,2001.0
0,2246,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995.0,258,"communication-efficient distributed mining of association rules assaf schuster , ran wolff",,international conference on management of data,2001.0
0,1881,"using unknowns to prevent discovery of association rules chris clifton , yücel saygin , vassilios s. verykios sigmod record",,,2001.0,258,"communication-efficient distributed mining of association rules assaf schuster , ran wolff",,international conference on management of data,2001.0
0,2313,"mining fuzzy association rules in databases ada wai-chee fu , man hon wong , chan man kuok sigmod record",,,1998.0,1951,mining quantitative association rules in large relational tables international conference on management of data 1996,"ramakrishnan srikant , rakesh agrawal",,
0,1215,online association rule mining christian hidber sigmod conference,,,1999.0,1951,mining quantitative association rules in large relational tables international conference on management of data 1996,"ramakrishnan srikant , rakesh agrawal",,
0,818,"an effective hash based algorithm for mining association rules ming-syan chen , philip s. yu , jong soo park 1995",,sigmod conference,,1951,mining quantitative association rules in large relational tables international conference on management of data 1996,"ramakrishnan srikant , rakesh agrawal",,
0,538,a new sql-like operator for mining association rules 1996,"giuseppe psaila , stefano ceri , rosa meo",vldb,,1951,mining quantitative association rules in large relational tables international conference on management of data 1996,"ramakrishnan srikant , rakesh agrawal",,
0,2520,data mining with optimized two-dimensional association rules,"takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda",acm trans . database syst .,2001.0,1951,mining quantitative association rules in large relational tables international conference on management of data 1996,"ramakrishnan srikant , rakesh agrawal",,
0,146,"scalable parallel data mining for association rules eui-hong han , vipin kumar , george karypis",,sigmod conference,1997.0,1951,mining quantitative association rules in large relational tables international conference on management of data 1996,"ramakrishnan srikant , rakesh agrawal",,
0,2246,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995.0,1951,mining quantitative association rules in large relational tables international conference on management of data 1996,"ramakrishnan srikant , rakesh agrawal",,
0,1173,using quantitative information for efficient association rule generation,"márcio de carvalho , rodolfo f. resende , bruno pôssas , wagner meira jr.",sigmod record,2000.0,1951,mining quantitative association rules in large relational tables international conference on management of data 1996,"ramakrishnan srikant , rakesh agrawal",,
0,817,"query optimization in the presence of limited access patterns dan suciu , ioana manolescu , daniela florescu , alon y. levy sigmod conference",,,1999.0,256,"minimization of tree pattern queries sihem amer-yahia , sungran cho , laks v. s. lakshmanan , divesh srivastava 2001",,international conference on management of data,
0,1531,optimizing the secure evaluation of twig queries vldb,"sihem amer-yahia , divesh srivastava , sungran cho , laks v. s. lakshmanan",,2002.0,256,"minimization of tree pattern queries sihem amer-yahia , sungran cho , laks v. s. lakshmanan , divesh srivastava 2001",,international conference on management of data,
1,1468,minimization of tree pattern queries,"sihem amer-yahia , divesh srivastava , laks v. s. lakshmanan , sungran cho",sigmod conference,2001.0,256,"minimization of tree pattern queries sihem amer-yahia , sungran cho , laks v. s. lakshmanan , divesh srivastava 2001",,international conference on management of data,
0,1089,"optimization of queries with user-defined predicates kyuseok shim , surajit chaudhuri 1999",,acm trans . database syst .,,256,"minimization of tree pattern queries sihem amer-yahia , sungran cho , laks v. s. lakshmanan , divesh srivastava 2001",,international conference on management of data,
0,994,probabilistic optimization of top n queries,"donko donjerkovic , raghu ramakrishnan",vldb,1999.0,256,"minimization of tree pattern queries sihem amer-yahia , sungran cho , laks v. s. lakshmanan , divesh srivastava 2001",,international conference on management of data,
0,944,efficient algorithms for minimizing tree pattern queries 2002,prakash ramanan,sigmod conference,,256,"minimization of tree pattern queries sihem amer-yahia , sungran cho , laks v. s. lakshmanan , divesh srivastava 2001",,international conference on management of data,
0,817,"query optimization in the presence of limited access patterns dan suciu , ioana manolescu , daniela florescu , alon y. levy sigmod conference",,,1999.0,1855,query optimization at the crossroads surajit chaudhuri,,international conference on management of data,1997.0
0,385,query optimization for selections using bitmaps ming-chuan wu,,sigmod conference,1999.0,1855,query optimization at the crossroads surajit chaudhuri,,international conference on management of data,1997.0
0,1664,query optimization for xml,"jason mchugh , jennifer widom",vldb,1999.0,1855,query optimization at the crossroads surajit chaudhuri,,international conference on management of data,1997.0
1,687,query optimization at the crossroads ( panel ) surajit chaudhuri,,sigmod conference,1997.0,1855,query optimization at the crossroads surajit chaudhuri,,international conference on management of data,1997.0
0,18,parametric query optimization vldb j. 1997,"raymond t. ng , timos k. sellis , yannis e. ioannidis , kyuseok shim",,,1855,query optimization at the crossroads surajit chaudhuri,,international conference on management of data,1997.0
0,141,query optimization by predicate move-around,"inderpal singh mumick , alon y. levy , yehoshua sagiv",vldb,1994.0,1855,query optimization at the crossroads surajit chaudhuri,,international conference on management of data,1997.0
0,153,"including group-by in query optimization surajit chaudhuri , kyuseok shim vldb",,,1994.0,1855,query optimization at the crossroads surajit chaudhuri,,international conference on management of data,1997.0
0,817,"query optimization in the presence of limited access patterns dan suciu , ioana manolescu , daniela florescu , alon y. levy sigmod conference",,,1999.0,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
0,2095,"query caching and optimization in distributed mediator systems sibel adali , yannis papakonstantinou , k. selçuk candan , v. s. subrahmanian 1996",,sigmod conference,,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
0,933,"outerjoin simplification and reordering for query optimization césar a. galindo-legaria , arnon rosenthal 1997",,acm trans . database syst .,,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
0,1664,query optimization for xml,"jason mchugh , jennifer widom",vldb,1999.0,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
0,189,directv and oracle rdb : the challenges of vldb transaction processing 1995,william l. gettys,sigmod conference,,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
0,1892,"query optimization in compressed database systems zhiyuan chen , flip korn , johannes gehrke sigmod conference 2001",,,,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
0,628,query processing in spatial network databases vldb,"nikos mamoulis , jun zhang , dimitris papadias , yufei tao",,2003.0,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
0,153,"including group-by in query optimization surajit chaudhuri , kyuseok shim vldb",,,1994.0,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
0,143,adaptable query optimization and evaluation in temporal middleware 2001,"christian s. jensen , richard t. snodgrass , giedrius slivinskas",sigmod conference,,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
0,1857,"bringing order to query optimization giedrius slivinskas , richard t. snodgrass , christian s. jensen sigmod record",,,2002.0,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
1,1169,query processing and optimization in oracle rdb,"gennady antoshenkov , mohamed ziauddin",vldb j.,1996.0,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
0,674,query processing in tertiary memory databases sunita sarawagi vldb,,,1995.0,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
0,383,"avoiding ordering and grouping in query processing xiaoyu wang , mitch cherniack vldb",,,2003.0,1195,"query processing and optimization in oracle rdb gennady antoshenkov , mohamed ziauddin the vldb journal -- the international journal on very large data bases 1996",,,
0,817,"query optimization in the presence of limited access patterns dan suciu , ioana manolescu , daniela florescu , alon y. levy sigmod conference",,,1999.0,2043,a characterization of the sensitivity of query optimization to storage access cost parameters international conference on management of data 2003,"frederick r. reiss , tapas kanungo",,
1,262,"a characterization of the sensitivity of query optimization to storage access cost parameters tapas kanungo , frederick reiss 2003",,sigmod conference,,2043,a characterization of the sensitivity of query optimization to storage access cost parameters international conference on management of data 2003,"frederick r. reiss , tapas kanungo",,
1,817,"query optimization in the presence of limited access patterns dan suciu , ioana manolescu , daniela florescu , alon y. levy sigmod conference",,,1999.0,196,query optimization in the presence of limited access patterns international conference on management of data 1999,"daniela florescu , alon levy , ioana manolescu , dan suciu",,
0,596,"the generalized pre-grouping transformation : aggregate-query optimization in the presence of dependencies timos k. sellis , aris tsois",,vldb,2003.0,196,query optimization in the presence of limited access patterns international conference on management of data 1999,"daniela florescu , alon levy , ioana manolescu , dan suciu",,
0,687,query optimization at the crossroads ( panel ) surajit chaudhuri,,sigmod conference,1997.0,196,query optimization in the presence of limited access patterns international conference on management of data 1999,"daniela florescu , alon levy , ioana manolescu , dan suciu",,
0,1892,"query optimization in compressed database systems zhiyuan chen , flip korn , johannes gehrke sigmod conference 2001",,,,196,query optimization in the presence of limited access patterns international conference on management of data 1999,"daniela florescu , alon levy , ioana manolescu , dan suciu",,
0,1169,query processing and optimization in oracle rdb,"gennady antoshenkov , mohamed ziauddin",vldb j.,1996.0,196,query optimization in the presence of limited access patterns international conference on management of data 1999,"daniela florescu , alon levy , ioana manolescu , dan suciu",,
0,817,"query optimization in the presence of limited access patterns dan suciu , ioana manolescu , daniela florescu , alon y. levy sigmod conference",,,1999.0,2274,computing complete answers to queries in the presence of limited access patterns chen li the vldb journal -- the international journal on very large data bases,,,2003.0
1,1562,computing complete answers to queries in the presence of limited access patterns chen li 2003,,vldb j.,,2274,computing complete answers to queries in the presence of limited access patterns chen li the vldb journal -- the international journal on very large data bases,,,2003.0
0,385,query optimization for selections using bitmaps ming-chuan wu,,sigmod conference,1999.0,2211,including group-by in query optimization 1994,"surajit chaudhuri , kyuseok shim",very large data bases,
0,175,tree pattern query minimization,"divesh srivastava , sungran cho , laks v. s. lakshmanan , sihem amer-yahia",vldb j.,2002.0,2211,including group-by in query optimization 1994,"surajit chaudhuri , kyuseok shim",very large data bases,
0,933,"outerjoin simplification and reordering for query optimization césar a. galindo-legaria , arnon rosenthal 1997",,acm trans . database syst .,,2211,including group-by in query optimization 1994,"surajit chaudhuri , kyuseok shim",very large data bases,
0,18,parametric query optimization vldb j. 1997,"raymond t. ng , timos k. sellis , yannis e. ioannidis , kyuseok shim",,,2211,including group-by in query optimization 1994,"surajit chaudhuri , kyuseok shim",very large data bases,
0,320,"coloring away communication in parallel query optimization rajeev motwani , waqar hasan vldb 1995",,,,2211,including group-by in query optimization 1994,"surajit chaudhuri , kyuseok shim",very large data bases,
1,153,"including group-by in query optimization surajit chaudhuri , kyuseok shim vldb",,,1994.0,2211,including group-by in query optimization 1994,"surajit chaudhuri , kyuseok shim",very large data bases,
0,1651,exploiting statistics on query expressions for optimization sigmod conference 2002,"nicolas bruno , surajit chaudhuri",,,2211,including group-by in query optimization 1994,"surajit chaudhuri , kyuseok shim",very large data bases,
0,592,open issues in parallel query optimization sigmod record,"waqar hasan , patrick valduriez , daniela florescu",,1996.0,2211,including group-by in query optimization 1994,"surajit chaudhuri , kyuseok shim",very large data bases,
0,205,"exploiting constraint-like data characterizations in query optimization jarek gryz , calisto zuzarte , parke godfrey 2001",,sigmod conference,,2211,including group-by in query optimization 1994,"surajit chaudhuri , kyuseok shim",very large data bases,
0,385,query optimization for selections using bitmaps ming-chuan wu,,sigmod conference,1999.0,1374,"optimizing queries on compressed bitmaps sihem amer-yahia , theodore johnson very large data bases",,,2000.0
0,1531,optimizing the secure evaluation of twig queries vldb,"sihem amer-yahia , divesh srivastava , sungran cho , laks v. s. lakshmanan",,2002.0,1374,"optimizing queries on compressed bitmaps sihem amer-yahia , theodore johnson very large data bases",,,2000.0
0,1892,"query optimization in compressed database systems zhiyuan chen , flip korn , johannes gehrke sigmod conference 2001",,,,1374,"optimizing queries on compressed bitmaps sihem amer-yahia , theodore johnson very large data bases",,,2000.0
1,2532,optimizing queries on compressed bitmaps,"sihem amer-yahia , theodore johnson",vldb,2000.0,1374,"optimizing queries on compressed bitmaps sihem amer-yahia , theodore johnson very large data bases",,,2000.0
0,438,optimizing queries over multimedia repositories sigmod conference 1996,"luis gravano , surajit chaudhuri",,,1374,"optimizing queries on compressed bitmaps sihem amer-yahia , theodore johnson very large data bases",,,2000.0
0,1395,"optimizing disjunctive queries with expensive predicates alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner sigmod conference 1994",,,,1374,"optimizing queries on compressed bitmaps sihem amer-yahia , theodore johnson very large data bases",,,2000.0
0,2495,"optimizing queries across diverse data sources edward l. wimmers , donald kossmann , jun yang , laura m. haas 1997",,vldb,,1374,"optimizing queries on compressed bitmaps sihem amer-yahia , theodore johnson very large data bases",,,2000.0
0,385,query optimization for selections using bitmaps ming-chuan wu,,sigmod conference,1999.0,2201,query optimization by predicate move-around,"alon y. levy , inderpal singh mumick , yehoshua sagiv",very large data bases,1994.0
0,687,query optimization at the crossroads ( panel ) surajit chaudhuri,,sigmod conference,1997.0,2201,query optimization by predicate move-around,"alon y. levy , inderpal singh mumick , yehoshua sagiv",very large data bases,1994.0
0,1892,"query optimization in compressed database systems zhiyuan chen , flip korn , johannes gehrke sigmod conference 2001",,,,2201,query optimization by predicate move-around,"alon y. levy , inderpal singh mumick , yehoshua sagiv",very large data bases,1994.0
0,153,"including group-by in query optimization surajit chaudhuri , kyuseok shim vldb",,,1994.0,2201,query optimization by predicate move-around,"alon y. levy , inderpal singh mumick , yehoshua sagiv",very large data bases,1994.0
0,1169,query processing and optimization in oracle rdb,"gennady antoshenkov , mohamed ziauddin",vldb j.,1996.0,2201,query optimization by predicate move-around,"alon y. levy , inderpal singh mumick , yehoshua sagiv",very large data bases,1994.0
0,1631,"optimization of queries with user-defined predicates surajit chaudhuri , kyuseok shim 1996",,vldb,,2201,query optimization by predicate move-around,"alon y. levy , inderpal singh mumick , yehoshua sagiv",very large data bases,1994.0
0,385,query optimization for selections using bitmaps ming-chuan wu,,sigmod conference,1999.0,2016,"rainbow : multi-xquery optimization using materialized xml views xin zhang , katica dimitrova , ling wang , maged el sayed , brian murphy , bradford pielech , mukesh mulchandani , luping ding , elke a. rundensteiner international conference on management of data",,,2003.0
0,2364,materialized view selection and maintenance using multi-query optimization sigmod conference 2001,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",,,2016,"rainbow : multi-xquery optimization using materialized xml views xin zhang , katica dimitrova , ling wang , maged el sayed , brian murphy , bradford pielech , mukesh mulchandani , luping ding , elke a. rundensteiner international conference on management of data",,,2003.0
0,1910,adapting materialized views after redefinitions 1995,"ashish gupta , inderpal singh mumick , kenneth a. ross",sigmod conference,,2016,"rainbow : multi-xquery optimization using materialized xml views xin zhang , katica dimitrova , ling wang , maged el sayed , brian murphy , bradford pielech , mukesh mulchandani , luping ding , elke a. rundensteiner international conference on management of data",,,2003.0
0,462,"optimizing queries using materialized views : a practical , scalable solution per-åke larson , jonathan goldstein sigmod conference",,,2001.0,2016,"rainbow : multi-xquery optimization using materialized xml views xin zhang , katica dimitrova , ling wang , maged el sayed , brian murphy , bradford pielech , mukesh mulchandani , luping ding , elke a. rundensteiner international conference on management of data",,,2003.0
0,385,query optimization for selections using bitmaps ming-chuan wu,,sigmod conference,1999.0,1962,query caching and optimization in distributed mediator systems,"s. adali , k. s. candan , y. papakonstantinou , v. s. subrahmanian",international conference on management of data,1996.0
0,2008,"description logics for semantic query optimization in object-oriented database systems claudio sartori , sonia bergamaschi , domenico beneventano",,acm trans . database syst .,2003.0,1962,query caching and optimization in distributed mediator systems,"s. adali , k. s. candan , y. papakonstantinou , v. s. subrahmanian",international conference on management of data,1996.0
0,1892,"query optimization in compressed database systems zhiyuan chen , flip korn , johannes gehrke sigmod conference 2001",,,,1962,query caching and optimization in distributed mediator systems,"s. adali , k. s. candan , y. papakonstantinou , v. s. subrahmanian",international conference on management of data,1996.0
0,283,"cache investment : integrating query optimization and distributed data placement donald kossmann , gerhard drasch , michael j. franklin 2000",,acm trans . database syst .,,1962,query caching and optimization in distributed mediator systems,"s. adali , k. s. candan , y. papakonstantinou , v. s. subrahmanian",international conference on management of data,1996.0
0,2440,"object fusion in mediator systems yannis papakonstantinou , hector garcia-molina , serge abiteboul",,vldb,1996.0,1962,query caching and optimization in distributed mediator systems,"s. adali , k. s. candan , y. papakonstantinou , v. s. subrahmanian",international conference on management of data,1996.0
0,186,"videoanywhere : a system for searching and managing distributed video assets amit p. sheth , kshitij shah , clemens bertram sigmod record",,,1999.0,1962,query caching and optimization in distributed mediator systems,"s. adali , k. s. candan , y. papakonstantinou , v. s. subrahmanian",international conference on management of data,1996.0
0,385,query optimization for selections using bitmaps ming-chuan wu,,sigmod conference,1999.0,694,exploiting statistics on query expressions for optimization,"nicolas bruno , surajit chaudhuri",international conference on management of data,2002.0
0,1664,query optimization for xml,"jason mchugh , jennifer widom",vldb,1999.0,694,exploiting statistics on query expressions for optimization,"nicolas bruno , surajit chaudhuri",international conference on management of data,2002.0
1,1651,exploiting statistics on query expressions for optimization sigmod conference 2002,"nicolas bruno , surajit chaudhuri",,,694,exploiting statistics on query expressions for optimization,"nicolas bruno , surajit chaudhuri",international conference on management of data,2002.0
0,205,"exploiting constraint-like data characterizations in query optimization jarek gryz , calisto zuzarte , parke godfrey 2001",,sigmod conference,,694,exploiting statistics on query expressions for optimization,"nicolas bruno , surajit chaudhuri",international conference on management of data,2002.0
0,385,query optimization for selections using bitmaps ming-chuan wu,,sigmod conference,1999.0,759,"bringing order to query optimization giedrius slivinskas , christian s. jensen , richard thomas snodgrass acm sigmod record 2002",,,
0,955,fundamental techniques for order optimization,"eugene j. shekita , david e. simmen , timothy malkemus",sigmod conference,1996.0,759,"bringing order to query optimization giedrius slivinskas , christian s. jensen , richard thomas snodgrass acm sigmod record 2002",,,
0,18,parametric query optimization vldb j. 1997,"raymond t. ng , timos k. sellis , yannis e. ioannidis , kyuseok shim",,,759,"bringing order to query optimization giedrius slivinskas , christian s. jensen , richard thomas snodgrass acm sigmod record 2002",,,
0,153,"including group-by in query optimization surajit chaudhuri , kyuseok shim vldb",,,1994.0,759,"bringing order to query optimization giedrius slivinskas , christian s. jensen , richard thomas snodgrass acm sigmod record 2002",,,
0,1651,exploiting statistics on query expressions for optimization sigmod conference 2002,"nicolas bruno , surajit chaudhuri",,,759,"bringing order to query optimization giedrius slivinskas , christian s. jensen , richard thomas snodgrass acm sigmod record 2002",,,
0,606,"the fittest survives : an adaptive approach to query optimization kian-lee tan , son dao , hongjun lu",,vldb,1995.0,759,"bringing order to query optimization giedrius slivinskas , christian s. jensen , richard thomas snodgrass acm sigmod record 2002",,,
0,592,open issues in parallel query optimization sigmod record,"waqar hasan , patrick valduriez , daniela florescu",,1996.0,759,"bringing order to query optimization giedrius slivinskas , christian s. jensen , richard thomas snodgrass acm sigmod record 2002",,,
0,385,query optimization for selections using bitmaps ming-chuan wu,,sigmod conference,1999.0,1954,"sql query optimization : reordering for a general class of queries piyush goel , bala iyer 1996",,international conference on management of data,
1,2037,sql query optimization : reordering for a general class of queries sigmod conference,"piyush goel , balakrishna r. iyer",,1996.0,1954,"sql query optimization : reordering for a general class of queries piyush goel , bala iyer 1996",,international conference on management of data,
0,933,"outerjoin simplification and reordering for query optimization césar a. galindo-legaria , arnon rosenthal 1997",,acm trans . database syst .,,1954,"sql query optimization : reordering for a general class of queries piyush goel , bala iyer 1996",,international conference on management of data,
0,596,"the generalized pre-grouping transformation : aggregate-query optimization in the presence of dependencies timos k. sellis , aris tsois",,vldb,2003.0,1954,"sql query optimization : reordering for a general class of queries piyush goel , bala iyer 1996",,international conference on management of data,
0,1664,query optimization for xml,"jason mchugh , jennifer widom",vldb,1999.0,1954,"sql query optimization : reordering for a general class of queries piyush goel , bala iyer 1996",,international conference on management of data,
0,768,optimal clip ordering for multi-clip queries vldb j.,"raymond t. ng , paul shum",,1998.0,1954,"sql query optimization : reordering for a general class of queries piyush goel , bala iyer 1996",,international conference on management of data,
0,994,probabilistic optimization of top n queries,"donko donjerkovic , raghu ramakrishnan",vldb,1999.0,1954,"sql query optimization : reordering for a general class of queries piyush goel , bala iyer 1996",,international conference on management of data,
0,385,query optimization for selections using bitmaps ming-chuan wu,,sigmod conference,1999.0,1218,learning response time for websources using query feedback and application in query optimization 2000,"jean-robert gruser , louiqa raschid , vladimir zadorozhny , tao zhan",the vldb journal -- the international journal on very large data bases,
0,933,"outerjoin simplification and reordering for query optimization césar a. galindo-legaria , arnon rosenthal 1997",,acm trans . database syst .,,1218,learning response time for websources using query feedback and application in query optimization 2000,"jean-robert gruser , louiqa raschid , vladimir zadorozhny , tao zhan",the vldb journal -- the international journal on very large data bases,
0,385,query optimization for selections using bitmaps ming-chuan wu,,sigmod conference,1999.0,640,"rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
0,2037,sql query optimization : reordering for a general class of queries sigmod conference,"piyush goel , balakrishna r. iyer",,1996.0,640,"rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
0,1530,"a robust , optimization-based approach for approximate answering of aggregate queries 2001","vivek r. narasayya , gautam das , surajit chaudhuri",sigmod conference,,640,"rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
0,1347,dataguides : enabling query formulation and optimization in semistructured databases vldb 1997,"roy goldman , jennifer widom",,,640,"rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
0,657,"maximizing the output rate of multi-way join queries over streaming information sources josef burger , jeffrey f. naughton , stratis viglas",,vldb,2003.0,640,"rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
0,76,algebraic query optimisation for database programming languages vldb j.,"carol small , alexandra poulovassilis",,1996.0,640,"rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
0,2450,mind your vocabulary : query mapping across heterogeneous information sources sigmod conference,"kevin chen-chuan chang , hector garcia-molina",,1999.0,640,"rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
0,279,"approximate query translation across heterogeneous information sources hector garcia-molina , kevin chen-chuan chang vldb",,,2000.0,640,"rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
0,2278,"changing the rules : transformations for rule-based optimizers mitch cherniack , stanley b. zdonik 1998",,sigmod conference,,640,"rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
0,1645,"reminiscences on influential papers christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross sigmod record 2000",,,,226,reminiscences on influential papers richard snodgrass acm sigmod record 1998,,,
0,1160,"reminiscences on influential papers z. meral özsoyoglu , philip s. yu , nick roussopoulos , krithi ramamritham , alberto o. mendelzon , richard t. snodgrass , laura m. haas , jennifer widom , jan paredaens sigmod record",,,1998.0,226,reminiscences on influential papers richard snodgrass acm sigmod record 1998,,,
0,2601,reminiscences on influential papers sigmod record,"kaladhar voruganti , renée j. miller , kenneth a. ross , flip korn",,2002.0,226,reminiscences on influential papers richard snodgrass acm sigmod record 1998,,,
0,387,reminiscences on influential papers sigmod record,"kenneth a. ross , kyuseok shim , mary f. fernandez",,2002.0,226,reminiscences on influential papers richard snodgrass acm sigmod record 1998,,,
0,958,reminiscences on influential papers sigmod record,"s. sudarshan , charu c. aggarwal , mihalis yannakakis , alfons kemper , kenneth a. ross , sunita sarawagi",,2000.0,226,reminiscences on influential papers richard snodgrass acm sigmod record 1998,,,
0,304,reminiscences on influential papers,"per-åke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross",sigmod record,2001.0,226,reminiscences on influential papers richard snodgrass acm sigmod record 1998,,,
0,2148,"reminiscences on influential papers gerhard weikum , alon y. levy , divesh srivastava , eric simon , patrick e. o'neil , victor vianu , kenneth a. ross , christos faloutsos sigmod record",,,2000.0,226,reminiscences on influential papers richard snodgrass acm sigmod record 1998,,,
