label,left_id,left_title,left_authors,left_venue,left_year,right_id,right_title,right_authors,right_venue,right_year
0,2570,editor 's notes,l liu,sigmod record,2003,25469,editor 's notes,sm richardson,"new directions for teaching and learning ,",1999.0
0,661,editor 's notes,j widom,sigmod record,1996,25469,editor 's notes,sm richardson,"new directions for teaching and learning ,",1999.0
0,1000,editor 's notes,a segev,sigmod record,1994,25469,editor 's notes,sm richardson,"new directions for teaching and learning ,",1999.0
0,3,editor 's notes,l liu,sigmod record,2002,25469,editor 's notes,sm richardson,"new directions for teaching and learning ,",1999.0
0,812,editor 's notes and erratum,,,1994,25469,editor 's notes,sm richardson,"new directions for teaching and learning ,",1999.0
0,767,editor 's notes,j widom,sigmod record,1996,25469,editor 's notes,sm richardson,"new directions for teaching and learning ,",1999.0
0,425,editor 's notes,m franklin,sigmod record,1998,25469,editor 's notes,sm richardson,"new directions for teaching and learning ,",1999.0
1,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,36645,a performance study of transitive closure algorithms,"s dar , r ramakrishnan","sigmod conference ,",1994.0
0,2259,transaction chopping : algorithms and performance studies,"d shasha , f llirbat , e simon , p valduriez",acm trans . database syst .,1995,36645,a performance study of transitive closure algorithms,"s dar , r ramakrishnan","sigmod conference ,",1994.0
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,11422,transitive closure algorithm memtc and its performance analysis,"v hirvisalo , e nuutila , e soisalon-soininen",,
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,33603,transitive closure algorithms based on graph traversal,"y ioannidis , r ramakrishnan , l winger","acm transactions on database systems ,",1993.0
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,22351,an experimental study of dynamic algorithms for transitive closure,"d frigioni , t miller , u nanni , c zaroliagis",,
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,26834,the performance of current data structure algorithms,"t jonhson , d shasha","acm transactions on database systems ,",
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,14334,a first experimental study of a dynamic transitive closure algorithm,"t miller , c zaroliagis",,
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,23465,performance of b-tree concurrency algorithms,"v srinivasan , mj carey","sigmod conference ,",
0,150,new concurrency control algorithms for accessing and compacting b-trees,"v setzer , a zisman",vldb,1994,23465,performance of b-tree concurrency algorithms,"v srinivasan , mj carey","sigmod conference ,",
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,46615,a transitive closure basedalgorithm for test generation,stcvd agrawal,,
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,17287,performance evaluation of algorithms for transitive closure,"r kabler , ye ioannidis , mj carey","information systems ,",1992.0
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,40694,efficient transitive closure algorithms,"ye ioannidis , r ramakrishnan","proceedings of the fourteenth international conference on & hellip ; ,",1988.0
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,63040,â ?? an eitic . ient transitive closure algorithm,"ye ioannidis , r ramakrishnan","proc . 14fk in1 â ?? i cunf : vldb , aug. - & p ,",
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,38102,direct algorithms for computing transitive closure of db relations,"r agrawal , hv jagadish","proc . of 13th vldb conf ,",
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,49158,implementation and performance evaluation of a parallel transitive closure algorithm on prisma/db,"maw houtsma , an wilschut , j flokstra",,
0,1742,a performance study of transitive closure algorithms,"s dar , r ramakrishnan",sigmod conference,1994,62242,performance study of microsoft data-mining algorithms,"s soni , z tang",,
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,53546,nile-pdt : a phenomenon detection and tracking framework for data stream management systems,"mh ali , wg aref , r bose , ak elmagarmid , a helal , i","proceedings of the 31st international conference on very & hellip ; ,",2005.0
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,34244,freeform : a user-adaptable form management system,"r king , m novak","vldb ,",1987.0
0,1375,strudel : a web-site management system,"m fernandez , d florescu , j kang , a levy , d suciu",sigmod conference,1997,34244,freeform : a user-adaptable form management system,"r king , m novak","vldb ,",1987.0
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,37229,an approach to implementing a relational data management system,jb rothnie jr,"proceedings of the 1974 acm sigfidet ( now sigmod ) workshop & hellip ; ,",1974.0
0,713,on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,37229,an approach to implementing a relational data management system,jb rothnie jr,"proceedings of the 1974 acm sigfidet ( now sigmod ) workshop & hellip ; ,",1974.0
0,657,unisql 's next-generation object-relational database management system,"a d'andrea , p janus",sigmod record,1996,37229,an approach to implementing a relational data management system,jb rothnie jr,"proceedings of the 1974 acm sigfidet ( now sigmod ) workshop & hellip ; ,",1974.0
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,4370,linear road : a benchmark for stream data management systems,"a arasu , m cherniack , e galvez , d maier , a maskey ,",vldb,
0,2144,xmark : a benchmark for xml data management,"a schmidt , f waas , m kersten , m carey , i manolescu , r busse",vldb,2002,4370,linear road : a benchmark for stream data management systems,"a arasu , m cherniack , e galvez , d maier , a maskey ,",vldb,
1,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,36053,aurora : a data stream management system ( demo description ),"d abadi , d carney , u cetintemel , m cherniack , c",proceedings of the 2003 acm sigmod conference on management,
0,2282,aurora : a new model and architecture for data stream management,"d abadi , d carney , u чetintemel , m cherniack , c convey , s lee , m stonebraker , n tatbul , s zdonik",vldb j.,2003,36053,aurora : a data stream management system ( demo description ),"d abadi , d carney , u cetintemel , m cherniack , c",proceedings of the 2003 acm sigmod conference on management,
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,57774,strudel-a web-site management system,"a levy , d florescu , d suciu , j kang , m fernandez","proceedings acm sigmod international conference on & hellip ; ,",
0,554,a query language for a web-site management system,"m fernandez , d florescu , a levy , d suciu",sigmod record,1997,57774,strudel-a web-site management system,"a levy , d florescu , d suciu , j kang , m fernandez","proceedings acm sigmod international conference on & hellip ; ,",
0,1090,catching the boat with strudel : experiences with a web-site management system,"m fernandez , d florescu , j kang , a levy , d suciu",sigmod conference,1998,57774,strudel-a web-site management system,"a levy , d florescu , d suciu , j kang , m fernandez","proceedings acm sigmod international conference on & hellip ; ,",
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,23672,mt zsu . issues in data stream management,l golab,"sigmod rec ,",
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,49835,a prototype spatial data management system,"cf herot , r carling , m friedell , d kramlich","acm siggraph computer graphics ,",1980.0
0,1944,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003,49835,a prototype spatial data management system,"cf herot , r carling , m friedell , d kramlich","acm siggraph computer graphics ,",1980.0
0,761,the prototype of the dare system,"t catarci , g santucci",sigmod conference,2001,49835,a prototype spatial data management system,"cf herot , r carling , m friedell , d kramlich","acm siggraph computer graphics ,",1980.0
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,31368,aurora * : a distributed stream processing system,"h balakrishnan , d carney , u cetintemel , m",submitted for,
0,1401,revisiting commit processing in distributed database systems,"r gupta , j haritsa , k ramamritham",sigmod conference,1997,31368,aurora * : a distributed stream processing system,"h balakrishnan , d carney , u cetintemel , m",submitted for,
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,2336,predicalc : a logical spreadsheet management system,"m kassoff , lm zen , a garg , m genesereth","proceedings of the 31st international conference on very & hellip ; ,",2005.0
0,1375,strudel : a web-site management system,"m fernandez , d florescu , j kang , a levy , d suciu",sigmod conference,1997,2336,predicalc : a logical spreadsheet management system,"m kassoff , lm zen , a garg , m genesereth","proceedings of the 31st international conference on very & hellip ; ,",2005.0
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,62483,load shedding in a data stream manager,"m cherniack , cu zs , n tatbul","proc of 29th international conference on vldb , september ,",
0,1975,issues in data stream management,"l golab , m жzsu",sigmod record,2003,62483,load shedding in a data stream manager,"m cherniack , cu zs , n tatbul","proc of 29th international conference on vldb , september ,",
1,2096,load shedding in a data stream manager,"n tatbul , u чetintemel , s zdonik , m cherniack , m stonebraker",vldb,2003,62483,load shedding in a data stream manager,"m cherniack , cu zs , n tatbul","proc of 29th international conference on vldb , september ,",
0,2028,operator scheduling in a data stream manager,"d carney , u чetintemel , a rasin , s zdonik , m cherniack , m stonebraker",vldb,2003,62483,load shedding in a data stream manager,"m cherniack , cu zs , n tatbul","proc of 29th international conference on vldb , september ,",
0,434,stream : the stanford stream data manager,"a arasu , b babcock , s babu , m datar , k ito , i nishizawa , j rosenstein , j widom",sigmod conference,2003,62483,load shedding in a data stream manager,"m cherniack , cu zs , n tatbul","proc of 29th international conference on vldb , september ,",
1,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,23081,aurora : a new model and architecture for data stream management,"dj abadi , d carney , u ã?etintemel , m cherniack , c","the vldb journal the international journal on very large & hellip ; ,",2003.0
1,2282,aurora : a new model and architecture for data stream management,"d abadi , d carney , u чetintemel , m cherniack , c convey , s lee , m stonebraker , n tatbul , s zdonik",vldb j.,2003,23081,aurora : a new model and architecture for data stream management,"dj abadi , d carney , u ã?etintemel , m cherniack , c","the vldb journal the international journal on very large & hellip ; ,",2003.0
0,145,"semantic web workshop : models , architectures and management",,,2001,23081,aurora : a new model and architecture for data stream management,"dj abadi , d carney , u ã?etintemel , m cherniack , c","the vldb journal the international journal on very large & hellip ; ,",2003.0
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,43834,data stream management for historical xml data,"s bose , l fegaras","proceedings of the 2004 acm sigmod international conference & hellip ; ,",2004.0
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,27486,preemptive rate-based operator scheduling in a data stream management system,"ma sharaf , pk chrysanthis , a labrinidis",,
0,2028,operator scheduling in a data stream manager,"d carney , u чetintemel , a rasin , s zdonik , m cherniack , m stonebraker",vldb,2003,27486,preemptive rate-based operator scheduling in a data stream management system,"ma sharaf , pk chrysanthis , a labrinidis",,
0,280,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,16348,dynamat : a dynamic view management system for data warehouse,"y kotodis , n roussopoulos","proceedings of the acm sigmod ,",
0,574,data management for earth system science,"j frew , j dozier",sigmod record,1997,16348,dynamat : a dynamic view management system for data warehouse,"y kotodis , n roussopoulos","proceedings of the acm sigmod ,",
0,580,chair 's message,,,1998,339,sigcas chair 's message,cd martin,"computers and society ,",
0,460,chair 's message,,,1999,339,sigcas chair 's message,cd martin,"computers and society ,",
0,470,vice chair 's message,,,1999,339,sigcas chair 's message,cd martin,"computers and society ,",
0,520,chair 's message,,,1997,339,sigcas chair 's message,cd martin,"computers and society ,",
0,316,sigmod ' 2000 program chair 's message,,,2000,339,sigcas chair 's message,cd martin,"computers and society ,",
0,469,chair 's message,,,1999,339,sigcas chair 's message,cd martin,"computers and society ,",
0,359,chair 's message,,,2000,339,sigcas chair 's message,cd martin,"computers and society ,",
0,278,chair 's message,,,2000,339,sigcas chair 's message,cd martin,"computers and society ,",
0,76,chair 's message,,,2002,339,sigcas chair 's message,cd martin,"computers and society ,",
0,219,treasurer 's message,,,2000,339,sigcas chair 's message,cd martin,"computers and society ,",
0,1895,chair 's message,,,2003,339,sigcas chair 's message,cd martin,"computers and society ,",
0,410,chair 's message,,,1998,339,sigcas chair 's message,cd martin,"computers and society ,",
0,319,sigmod anthology editor 's message,,,2000,339,sigcas chair 's message,cd martin,"computers and society ,",
0,2585,chair 's message,,,2002,339,sigcas chair 's message,cd martin,"computers and society ,",
0,580,chair 's message,,,1998,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,205,chair 's message,,,2001,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,1893,treasurer 's message,,,2003,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,318,information director 's message,,,2000,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,622,chair 's message,,,1998,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,187,treasurer 's message,,,2001,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,469,chair 's message,,,1999,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,189,chair 's message,,,2001,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,219,treasurer 's message,,,2000,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,326,vice chair 's message,,,2000,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,1895,chair 's message,,,2003,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,1976,chair 's message,,,2003,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,78,treasurer 's message,,,2002,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,545,chair 's message,,,1997,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,623,information director 's message,,,1998,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,410,chair 's message,,,1998,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,52,chair 's message,,,2002,44226,director 's message,"ofe announcements , webb learning , f commons",,
0,376,chair 's message,,,2001,44226,director 's message,"ofe announcements , webb learning , f commons",,
1,584,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon",sigmod record,1998,43284,mendelzon . database techniques for the world-w ide-wide : a survey,"d florescu , a levy","sigmod record ,",
1,584,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon",sigmod record,1998,25127,database techniques for the world -- wide web . . a survey,"f daniela , l alon , m alberto","sigmod record ,",
0,584,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon",sigmod record,1998,34920,w3qs : a query system for the world-wide web,"d konopnicki , o shmueli",,
1,49,w3qs : a query system for the world-wide web,"d konopnicki , o shmueli",vldb,1995,34920,w3qs : a query system for the world-wide web,"d konopnicki , o shmueli",,
1,584,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon",sigmod record,1998,27267,ã cents â ? ¬ å?database techniques for the world-wide web : a surveyã cents â ? ¬ â ?,"d florescu , ay levy , ao mendelzon",sigmod,
1,584,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon",sigmod record,1998,21488,mendelzon . database techniques for the world-wide web : a survey [ j ],f levy,"sigmod record ,",
0,584,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon",sigmod record,1998,45165,w3qs : a query system for the world-wide web,"o shmueli , d konopnicki",proc . of the internat . conf . on very large data,
0,2360,information gathering in the world-wide web : the w3ql query language and the w3qs system,"d konopnicki , o shmueli",acm trans . database syst .,1998,45165,w3qs : a query system for the world-wide web,"o shmueli , d konopnicki",proc . of the internat . conf . on very large data,
0,584,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon",sigmod record,1998,9741,picodmbs : scaling down database techniques for the smartcard,"c bobineau , l bouganim , p pucheral , p valduriez","vldb ,",2000.0
1,2493,picodbms : scaling down database techniques for the smartcard,"p pucheral , l bouganim , p valduriez , c bobineau",vldb j.,2001,9741,picodmbs : scaling down database techniques for the smartcard,"c bobineau , l bouganim , p pucheral , p valduriez","vldb ,",2000.0
1,584,database techniques for the world-wide web : a survey,"d florescu , a levy , a mendelzon",sigmod record,1998,17316,database techniques for the world-wide web : a survey acm sigmod record,"d florescu , a levy , a mendelzon",,1998.0
0,2483,guest editorial,,,2000,10507,guest editor 's introduction,k aberer,"acm sigmod record ,",2003.0
0,184,advanced xml data processing - guest editor 's introduction,k aberer,sigmod record,2001,10507,guest editor 's introduction,k aberer,"acm sigmod record ,",2003.0
0,2466,guest editorial,,,2002,10507,guest editor 's introduction,k aberer,"acm sigmod record ,",2003.0
0,408,guest editor 's introduction,,,1998,10507,guest editor 's introduction,k aberer,"acm sigmod record ,",2003.0
0,2492,guest editorial,,,2001,10507,guest editor 's introduction,k aberer,"acm sigmod record ,",2003.0
0,2280,guest editorial,,,2003,10507,guest editor 's introduction,k aberer,"acm sigmod record ,",2003.0
1,1901,guest editor 's introduction,,,2003,10507,guest editor 's introduction,k aberer,"acm sigmod record ,",2003.0
0,2483,guest editorial,,,2000,14876,guest editorial,rc holte,"machine learning ,",2001.0
0,2295,guest editorial,,,2003,14876,guest editorial,rc holte,"machine learning ,",2001.0
0,228,guest editor 's introduction,,,2002,14876,guest editorial,rc holte,"machine learning ,",2001.0
0,408,guest editor 's introduction,,,1998,14876,guest editorial,rc holte,"machine learning ,",2001.0
0,2492,guest editorial,,,2001,14876,guest editorial,rc holte,"machine learning ,",2001.0
0,2500,e-services - guest editorial,,,2001,14876,guest editorial,rc holte,"machine learning ,",2001.0
0,2280,guest editorial,,,2003,14876,guest editorial,rc holte,"machine learning ,",2001.0
0,1901,guest editor 's introduction,,,2003,14876,guest editorial,rc holte,"machine learning ,",2001.0
0,2443,editorial,,,2002,14876,guest editorial,rc holte,"machine learning ,",2001.0
0,2399,guest editorial : databases and the web,,,2000,14876,guest editorial,rc holte,"machine learning ,",2001.0
0,2483,guest editorial,,,2000,13325,guest editorial,m jarke,"the vldb journal the international journal on very large & hellip ; ,",1998.0
0,2330,editorial,,,2001,13325,guest editorial,m jarke,"the vldb journal the international journal on very large & hellip ; ,",1998.0
0,2466,guest editorial,,,2002,13325,guest editorial,m jarke,"the vldb journal the international journal on very large & hellip ; ,",1998.0
0,2588,guest editor 's introduction,,,2002,13325,guest editorial,m jarke,"the vldb journal the international journal on very large & hellip ; ,",1998.0
0,228,guest editor 's introduction,,,2002,13325,guest editorial,m jarke,"the vldb journal the international journal on very large & hellip ; ,",1998.0
0,2500,e-services - guest editorial,,,2001,13325,guest editorial,m jarke,"the vldb journal the international journal on very large & hellip ; ,",1998.0
0,2280,guest editorial,,,2003,13325,guest editorial,m jarke,"the vldb journal the international journal on very large & hellip ; ,",1998.0
0,1901,guest editor 's introduction,,,2003,13325,guest editorial,m jarke,"the vldb journal the international journal on very large & hellip ; ,",1998.0
0,2399,guest editorial : databases and the web,,,2000,13325,guest editorial,m jarke,"the vldb journal the international journal on very large & hellip ; ,",1998.0
0,2483,guest editorial,,,2000,409,guest editor 's introduction,f dehne,"algorithmica ,",1999.0
0,2295,guest editorial,,,2003,409,guest editor 's introduction,f dehne,"algorithmica ,",1999.0
0,184,advanced xml data processing - guest editor 's introduction,k aberer,sigmod record,2001,409,guest editor 's introduction,f dehne,"algorithmica ,",1999.0
0,2466,guest editorial,,,2002,409,guest editor 's introduction,f dehne,"algorithmica ,",1999.0
0,2588,guest editor 's introduction,,,2002,409,guest editor 's introduction,f dehne,"algorithmica ,",1999.0
0,408,guest editor 's introduction,,,1998,409,guest editor 's introduction,f dehne,"algorithmica ,",1999.0
0,2483,guest editorial,,,2000,7916,guest editorial,c allocchio,"computer networks ,",2000.0
0,2330,editorial,,,2001,7916,guest editorial,c allocchio,"computer networks ,",2000.0
0,2295,guest editorial,,,2003,7916,guest editorial,c allocchio,"computer networks ,",2000.0
0,2500,e-services - guest editorial,,,2001,7916,guest editorial,c allocchio,"computer networks ,",2000.0
0,1901,guest editor 's introduction,,,2003,7916,guest editorial,c allocchio,"computer networks ,",2000.0
0,2443,editorial,,,2002,7916,guest editorial,c allocchio,"computer networks ,",2000.0
0,2399,guest editorial : databases and the web,,,2000,7916,guest editorial,c allocchio,"computer networks ,",2000.0
0,2483,guest editorial,,,2000,37381,editorial,a dw,"artificial intelligence review ,",
0,2295,guest editorial,,,2003,37381,editorial,a dw,"artificial intelligence review ,",
0,2492,guest editorial,,,2001,37381,editorial,a dw,"artificial intelligence review ,",
0,2500,e-services - guest editorial,,,2001,37381,editorial,a dw,"artificial intelligence review ,",
0,2280,guest editorial,,,2003,37381,editorial,a dw,"artificial intelligence review ,",
0,2483,guest editorial,,,2000,17082,guest editors ' introduction,"dc phillips , e callan","international journal of educational research ,",2001.0
0,184,advanced xml data processing - guest editor 's introduction,k aberer,sigmod record,2001,17082,guest editors ' introduction,"dc phillips , e callan","international journal of educational research ,",2001.0
0,2466,guest editorial,,,2002,17082,guest editors ' introduction,"dc phillips , e callan","international journal of educational research ,",2001.0
0,2588,guest editor 's introduction,,,2002,17082,guest editors ' introduction,"dc phillips , e callan","international journal of educational research ,",2001.0
0,228,guest editor 's introduction,,,2002,17082,guest editors ' introduction,"dc phillips , e callan","international journal of educational research ,",2001.0
0,408,guest editor 's introduction,,,1998,17082,guest editors ' introduction,"dc phillips , e callan","international journal of educational research ,",2001.0
0,2492,guest editorial,,,2001,17082,guest editors ' introduction,"dc phillips , e callan","international journal of educational research ,",2001.0
0,2483,guest editorial,,,2000,8559,guest editor 's introduction,portal.acm.org,,
0,2588,guest editor 's introduction,,,2002,8559,guest editor 's introduction,portal.acm.org,,
0,2280,guest editorial,,,2003,8559,guest editor 's introduction,portal.acm.org,,
0,2483,guest editorial,,,2000,9936,guest editors note,"r alt , hd zimmermann","electronic markets ,",
0,2295,guest editorial,,,2003,9936,guest editors note,"r alt , hd zimmermann","electronic markets ,",
0,2466,guest editorial,,,2002,9936,guest editors note,"r alt , hd zimmermann","electronic markets ,",
0,228,guest editor 's introduction,,,2002,9936,guest editors note,"r alt , hd zimmermann","electronic markets ,",
0,408,guest editor 's introduction,,,1998,9936,guest editors note,"r alt , hd zimmermann","electronic markets ,",
0,2492,guest editorial,,,2001,9936,guest editors note,"r alt , hd zimmermann","electronic markets ,",
0,2280,guest editorial,,,2003,9936,guest editors note,"r alt , hd zimmermann","electronic markets ,",
0,2483,guest editorial,,,2000,7906,editorial,"p muschamp , j hill","bt technology journal ,",2004.0
0,2295,guest editorial,,,2003,7906,editorial,"p muschamp , j hill","bt technology journal ,",2004.0
0,2466,guest editorial,,,2002,7906,editorial,"p muschamp , j hill","bt technology journal ,",2004.0
0,2500,e-services - guest editorial,,,2001,7906,editorial,"p muschamp , j hill","bt technology journal ,",2004.0
0,2280,guest editorial,,,2003,7906,editorial,"p muschamp , j hill","bt technology journal ,",2004.0
0,2483,guest editorial,,,2000,1095,guest editor 's introduction,wc newstetter,journal of the learning,
0,2295,guest editorial,,,2003,1095,guest editor 's introduction,wc newstetter,journal of the learning,
0,184,advanced xml data processing - guest editor 's introduction,k aberer,sigmod record,2001,1095,guest editor 's introduction,wc newstetter,journal of the learning,
0,2466,guest editorial,,,2002,1095,guest editor 's introduction,wc newstetter,journal of the learning,
0,228,guest editor 's introduction,,,2002,1095,guest editor 's introduction,wc newstetter,journal of the learning,
0,2492,guest editorial,,,2001,1095,guest editor 's introduction,wc newstetter,journal of the learning,
0,2280,guest editorial,,,2003,1095,guest editor 's introduction,wc newstetter,journal of the learning,
0,1901,guest editor 's introduction,,,2003,1095,guest editor 's introduction,wc newstetter,journal of the learning,
0,2483,guest editorial,,,2000,30106,guest editorial wireless ad hoc networks,"zj haas , m gerla , db johnson , ce perkins , mb","selected areas in communications , ieee journal on ,",1999.0
0,2295,guest editorial,,,2003,30106,guest editorial wireless ad hoc networks,"zj haas , m gerla , db johnson , ce perkins , mb","selected areas in communications , ieee journal on ,",1999.0
0,2466,guest editorial,,,2002,30106,guest editorial wireless ad hoc networks,"zj haas , m gerla , db johnson , ce perkins , mb","selected areas in communications , ieee journal on ,",1999.0
0,2492,guest editorial,,,2001,30106,guest editorial wireless ad hoc networks,"zj haas , m gerla , db johnson , ce perkins , mb","selected areas in communications , ieee journal on ,",1999.0
0,2280,guest editorial,,,2003,30106,guest editorial wireless ad hoc networks,"zj haas , m gerla , db johnson , ce perkins , mb","selected areas in communications , ieee journal on ,",1999.0
0,2483,guest editorial,,,2000,26417,editorial,"j harmer , j turnbull","bt technology journal ,",2002.0
0,2330,editorial,,,2001,26417,editorial,"j harmer , j turnbull","bt technology journal ,",2002.0
0,2492,guest editorial,,,2001,26417,editorial,"j harmer , j turnbull","bt technology journal ,",2002.0
0,2500,e-services - guest editorial,,,2001,26417,editorial,"j harmer , j turnbull","bt technology journal ,",2002.0
0,2443,editorial,,,2002,26417,editorial,"j harmer , j turnbull","bt technology journal ,",2002.0
0,2483,guest editorial,,,2000,39902,gaps in perception ( guest editorial ),ma heller,"perception ,",
0,2295,guest editorial,,,2003,39902,gaps in perception ( guest editorial ),ma heller,"perception ,",
0,2466,guest editorial,,,2002,39902,gaps in perception ( guest editorial ),ma heller,"perception ,",
0,2492,guest editorial,,,2001,39902,gaps in perception ( guest editorial ),ma heller,"perception ,",
0,2483,guest editorial,,,2000,32063,guest editor 's introduction,sa goldman,"machine learning ,",1995.0
0,184,advanced xml data processing - guest editor 's introduction,k aberer,sigmod record,2001,32063,guest editor 's introduction,sa goldman,"machine learning ,",1995.0
0,2466,guest editorial,,,2002,32063,guest editor 's introduction,sa goldman,"machine learning ,",1995.0
0,408,guest editor 's introduction,,,1998,32063,guest editor 's introduction,sa goldman,"machine learning ,",1995.0
0,2483,guest editorial,,,2000,8159,editorial,"d ralph , s searby","bt technology journal ,",2003.0
0,2466,guest editorial,,,2002,8159,editorial,"d ralph , s searby","bt technology journal ,",2003.0
0,2500,e-services - guest editorial,,,2001,8159,editorial,"d ralph , s searby","bt technology journal ,",2003.0
0,2280,guest editorial,,,2003,8159,editorial,"d ralph , s searby","bt technology journal ,",2003.0
0,2483,guest editorial,,,2000,11202,guest editorial : introduction,"ld dierking , lmw martin","science education ,",
